# -*-sh-*-
# Inclusive jet cross sections 2011
# by CMS collaboration,
# Non-perturbative Correction factors using POWHEG/HERWIG/PYTHIA
# NP Correction factors are multiplied with electroweak corrections
# JEC correlations include latest changes as recommended by CMS.
#

##########################################################
#  General parameters of this dataset
##########################################################

AlposName           "bla" # not used
Description         "CMS inclusive jets, 7TeV, 2011"
Reference           "Phys. Rev. D 87 (2013) 112002 [arXiv:1212.6660]"


##########################################################
#  Theory function settings
#
#  fastNLO parameters, specific to this dataset
#  not specified parameters are taken from default as
#  specified in the global steering file
##########################################################
# --- TheoryFunction: fastNLO, fastNLOInterpolPDFas ----
Filename            theoryfiles/fnl2332d.tab
Units               1      # 0: absoluteUnits, 1: PublicationUnits
MuRFuncForm         3      # 0: scale1, 1: scale2, 2: quad.sum, 3: quad.mean
MuFFuncForm             0      # 0: scale1, 1: scale2, 2: quad.sum, 3: quad.mean


##########################################################
#  Data table
#
#  Necessary keys are:
#   + ErrorSet           (Specifies the 'set' of error, which may correlated to other data sets)
#   + Data       (the data table, bin boundaries, and errors)
#   + Errors         (specify the used errors, and its nature)
#   + TheoryFactors     (multiplicative factors to be applied on theory)
#   + TheoryErrors   (additional errors on the theory [as sepcified in 'Data'])
#
##########################################################


Data {{
ylow yhigh ptlow pthigh   Sigma      stat  uncor  np_cor      ewk_cor     npcorerr   CMS_lumierr unf_err JEC0   JEC1  JEC3  JEC4   JEC5  JEC6  JEC7  JEC9  JEC10 JEC8  JEC11 JEC12 JEC13 JEC14 JEC15             JEC2a     JEC2b  JEC2c     JEC2d     JEC2e
0.5  1.    220   245      76.07      1.2   1      1.041131    0.998724    1.71631    2.2         2.35    2.85   1.9   1.9   0      0     0     0     0     0     0.1   0     0.45  2     0.9   1.7               0.565685  0      0         0.565685  0
0.5  1.    245   272      40.55      1.4   1      1.035195    0.998738    1.52679    2.2         2.4     2.9    2     1.7   0      0     0     0     0     0     0.1   0     0.4   1.8   0.8   1.6               0.671751  0      0         0.671751  0
0.5  1.    272   300      22.22      1.6   1      1.030631    0.998911    1.39416    2.2         2.3     3      2.1   1.6   0      0     0     0     0     0     0.1   0     0.4   1.7   0.8   1.5               0.777817  0      0         0.777817  0
0.5  1.    300   330      12.42      0.8   1      1.026857    0.999051    1.27991    2.2         2.25    3.05   2.2   1.6   0      0     0     0     0     0     0.1   0     0.35  1.55  0.7   1.4               0.848528  0      0         0.848528  0
0.5  1.    330   362      6.966      0.8   1      1.023294    0.999531    1.14391    2.2         2.3     3.1    2.35  1.5   0      0     0     0     0     0     0.1   0     0.3   1.4   0.6   1.4               0.989949  0      0         0.989949  0
0.5  1.    362   395      3.942      0.6   1      1.020417    1.000159    1.03708    2.2         2.3     3.2    2.5   1.4   0      0     0     0     0     0     0.1   0     0.3   1.3   0.6   1.3               1.06066   0      0         1.06066   0
0.5  1.    395   430      2.269      0.7   1      1.018188    1.000951    0.963672   2.2         2.3     3.25   2.6   1.4   0      0     0     0     0     0     0.1   0     0.3   1.25  0.55  1.25              1.20208   0      0         1.20208   0
0.5  1.    430   468      1.303      0.8   1      1.016061    1.001912    0.879773   2.2         2.25    3.35   2.75  1.4   0      0     0     0     0     0     0.1   0     0.3   1.2   0.5   1.2               1.3435    0      0         1.3435    0
0.5  1.    468   507      0.7474     0.9   1      1.014529    1.003258    0.83497    2.2         2.3     3.45   2.9   1.3   0      0     0     0     0     0     0.1   0     0.3   1.1   0.5   1.1               1.48492   0      0         1.48492   0
0.5  1.    507   548      0.4242     0.4   1      1.012581    1.004759    0.732669   2.2         2.3     3.55   3     1.3   0      0     0     0     0     0     0.1   0     0.2   1     0.45  1.1               1.6617    0      0         1.6617    0
0.5  1.    548   592      0.2449     0.5   1      1.011693    1.006497    0.722272   2.2         2.35    3.65   3.15  1.3   0      0     0     0     0     0     0.1   0     0.2   1     0.4   1.1               1.80312   0      0         1.80312   0
0.5  1.    592   638      0.1428     0.6   1      1.010356    1.008585    0.657567   2.2         2.35    3.8    3.35  1.3   0      0     0     0     0     0     0.1   0     0.2   0.9   0.4   1                 1.9799    0      0         1.9799    0
0.5  1.    638   686      0.08285    0.7   1      1.009067    1.010866    0.587962   2.2         2.35    3.95   3.5   1.3   0      0     0     0     0     0     0.1   0     0.2   0.85  0.4   1                 2.15668   0      0         2.15668   0
0.5  1.    686   737      0.04771    0.9   1      1.008315    1.01363     0.563809   2.2         2.35    4.05   3.7   1.3   0      0     0     0     0     0     0.1   0     0.2   0.8   0.35  0.9               2.36881   0      0         2.36881   0
